ID,Effect,Estimate,StdErrPred,DF,tValue,Probt,Alpha,Lower,Upper
528,z,-0.125180369,1.3474570962,1520,-0.092901191,0.9259943021,0.05,-2.768252379,2.5178916397
529,z,-0.148032445,1.3325304026,1520,-0.111091233,0.9115586677,0.05,-2.761825358,2.4657604679
530,z,-0.231459574,1.2825147946,1520,-0.18047322,0.8568051347,0.05,-2.747145576,2.2842264274
531,z,-0.213425406,1.2930102197,1520,-0.165060881,0.8689180114,0.05,-2.749698456,2.3228476439
532,z,-0.262939068,1.2653820387,1520,-0.207794215,0.8354174861,0.05,-2.745018725,2.2191405892
533,z,-0.3003165,1.2446749048,1520,-0.241281076,0.80936982,0.05,-2.741778577,2.1411455775
534,z,1.6571506049,1.1206161313,1520,1.4787852491,0.1394049141,0.05,-0.540966974,3.8552681834
535,z,-0.193617025,1.304339693,1520,-0.148440645,0.8820147149,0.05,-2.752113131,2.3648790805
536,z,-0.23355494,1.2810049674,1520,-0.182321651,0.8553546205,0.05,-2.746279377,2.2791694961
537,z,-0.233176036,1.2814729393,1520,-0.181959391,0.8556388574,0.05,-2.746818411,2.28046634
538,z,-0.056758522,1.3950267167,1520,-0.040686333,0.9675513004,0.05,-2.793139574,2.6796225305
539,z,-0.200554193,1.3005731302,1520,-0.154204472,0.8774689872,0.05,-2.751662088,2.3505537019
540,z,0.9287861859,0.9147665532,1520,1.0153259132,0.3101120811,0.05,-0.865552111,2.7231244832
541,z,-0.224520326,1.2868377785,1520,-0.174474459,0.8615158365,0.05,-2.748685972,2.299645321
542,z,-0.284637334,1.2529423124,1520,-0.227175131,0.8203181145,0.05,-2.742316146,2.1730414778
543,z,-0.191187637,1.3057296835,1520,-0.146422065,0.8836076256,0.05,-2.752410245,2.3700349708
544,z,0.7041953106,0.8704842001,1520,0.8089696637,0.4186592005,0.05,-1.003282004,2.4116726248
545,z,-0.242245905,1.2760701152,1520,-0.189837456,0.849461851,0.05,-2.745290501,2.2607986914
546,z,-0.049875902,1.4001336817,1520,-0.035622243,0.9715882497,0.05,-2.796274399,2.6965225946
547,z,-0.127404553,1.3458236799,1520,-0.094666601,0.9245921249,0.05,-2.767272574,2.5124634675
548,z,-0.217803092,1.2899387166,1520,-0.168847628,0.8659389598,0.05,-2.74805131,2.3124451247
549,z,-0.01389986,1.4277245015,1520,-0.009735674,0.9922334566,0.05,-2.814418464,2.7866187447
550,z,-0.333850812,1.2286184788,1520,-0.271728626,0.7858675895,0.05,-2.743817793,2.07611617
551,z,-0.235238152,1.2804697807,1520,-0.183712381,0.8542635991,0.05,-2.746912806,2.276436502
552,z,1.3532959946,1.0185324313,1520,1.3286724635,0.1841554826,0.05,-0.644581761,3.3511737504
553,z,-0.122648154,1.3490492752,1520,-0.09091451,0.9275724993,0.05,-2.768843263,2.5235469554
554,z,-0.139399528,1.338135671,1520,-0.104174435,0.9170446647,0.05,-2.76418732,2.4853882643
555,z,-0.197678498,1.3019759496,1520,-0.151829608,0.8793414777,0.05,-2.75153806,2.3561810634
556,z,-0.144059459,1.3351285514,1520,-0.107899317,0.9140897988,0.05,-2.762948708,2.4748297896
557,z,-0.21738898,1.2906800791,1520,-0.168429794,0.8662675789,0.05,-2.749091399,2.3143134391
558,z,-0.145801541,1.3339792828,1520,-0.109298205,0.9129803975,0.05,-2.76243647,2.470833388
559,z,-0.326029367,1.2318445151,1520,-0.264667629,0.7913013999,0.05,-2.742324303,2.0902655682
560,z,-0.371725966,1.2099127899,1520,-0.307233686,0.7587075937,0.05,-2.745001254,2.0015493225
561,z,-0.077806865,1.3798877637,1520,-0.056386372,0.9550414238,0.05,-2.784492469,2.6288787385
562,z,-0.544247131,1.1379116537,1520,-0.478285928,0.6325154924,0.05,-2.776290325,1.6877960628
563,z,-0.255074332,1.2693256232,1520,-0.200952638,0.8407624937,0.05,-2.744889432,2.2347407683
564,z,-0.261860232,1.2657319648,1520,-0.206884427,0.836127829,0.05,-2.744626278,2.2209058142
565,z,-0.134205619,1.3414880739,1520,-0.100042349,0.9203238969,0.05,-2.765569236,2.4971579986
566,z,-0.109504077,1.3579155904,1520,-0.080641299,0.9357378373,0.05,-2.773090694,2.5540825393
567,z,-0.137990153,1.3389231979,1520,-0.103060544,0.9179285147,0.05,-2.764322699,2.4883423937
568,z,-0.093407742,1.3688879975,1520,-0.06823622,0.9456065696,0.05,-2.77851702,2.5917015349
569,z,-0.19808563,1.3015449262,1520,-0.152192695,0.8790551535,0.05,-2.751099728,2.3549284681
570,z,-0.102264629,1.3626948448,1520,-0.075045877,0.9401880855,0.05,-2.775225877,2.5706966183
571,z,-0.079307698,1.378774543,1520,-0.057520425,0.9541381966,0.05,-2.78380969,2.6251942949
572,z,-0.151284663,1.3304793321,1520,-0.113706887,0.9094851692,0.05,-2.761054348,2.4584850221
573,z,1.6567929042,1.1132988674,1520,1.4881834095,0.1369099556,0.05,-0.526971672,3.8405574801
574,z,-0.167729578,1.3200665006,1520,-0.127061461,0.8989085602,0.05,-2.757074224,2.4216150683
575,z,-0.186068524,1.308913236,1520,-0.142154971,0.8869764374,0.05,-2.753535752,2.381398705
576,z,-0.276867315,1.2572099324,1520,-0.220223614,0.8257265801,0.05,-2.742917174,2.1891825442
577,z,1.038664147,0.9435742287,1520,1.1007762987,0.2711683182,0.05,-0.812181152,2.8895094461
578,z,-0.261925985,1.2653105928,1520,-0.207005289,0.8360334546,0.05,-2.743865499,2.2200135292
579,z,1.8655885019,0.7612308689,1520,2.4507525615,0.0143677889,0.05,0.3724144277,3.3587625761
580,z,-0.210357504,1.2946575712,1520,-0.162481191,0.8709485357,0.05,-2.749861876,2.3291468688
581,z,-0.195777261,1.3031711678,1520,-0.150231424,0.8806019664,0.05,-2.751981274,2.3604267524
582,z,-0.501232114,1.1533734846,1520,-0.43457919,0.6639295887,0.05,-2.76360409,1.7611398617
583,z,-0.22803179,1.2844502793,1520,-0.177532594,0.85911372,0.05,-2.747514295,2.2914507153
584,z,-0.35067406,1.2197319671,1520,-0.287500918,0.7737679896,0.05,-2.743209919,2.0418617985
585,z,-0.305768586,1.2427817552,1520,-0.246035625,0.8056878734,0.05,-2.743517201,2.1319800294
586,z,-0.285533582,1.2528625553,1520,-0.227904953,0.8197507844,0.05,-2.743055948,2.171988784
587,z,-0.224210336,1.2862501138,1520,-0.174313171,0.8616425617,0.05,-2.747223263,2.2988025909
588,z,-0.35107919,1.2195560608,1520,-0.287874581,0.7734819898,0.05,-2.743270004,2.0411116237
589,z,-0.253133133,1.2704602818,1520,-0.199245215,0.8420975802,0.05,-2.745173895,2.2389076299
590,z,-0.174881478,1.3155847489,1520,-0.132930606,0.8942658565,0.05,-2.755435052,2.4056720954
591,z,-0.273516824,1.2594903903,1520,-0.217164677,0.8281091561,0.05,-2.74403986,2.197006212
592,z,-0.264194005,1.2640565342,1520,-0.209004896,0.8344724218,0.05,-2.74367365,2.2152856412
593,z,-0.099071289,1.3649871816,1520,-0.072580381,0.9421495884,0.05,-2.776529015,2.5783864364
594,z,-0.200131664,1.3004805017,1520,-0.153890554,0.8777164609,0.05,-2.751057866,2.3507945374
595,z,-0.109919326,1.3574796216,1520,-0.080973095,0.9354740095,0.05,-2.772650778,2.5528121264
596,z,-0.244757125,1.2746716169,1520,-0.192015827,0.8477554561,0.05,-2.74505853,2.255544281
597,z,-0.280496321,1.2554092597,1520,-0.223430183,0.8232307387,0.05,-2.743014113,2.1820214721
598,z,-0.088108651,1.372554251,1520,-0.064193201,0.9488248315,0.05,-2.78040938,2.6041920772
599,z,-0.384048988,1.204750412,1520,-0.318778881,0.749937992,0.05,-2.747198138,1.9791001624
600,z,-0.180694977,1.3124048243,1520,-0.137682348,0.8905097065,0.05,-2.755011047,2.3936210922
601,z,-0.239820493,1.2778713478,1520,-0.18767186,0.8511589395,0.05,-2.746398253,2.266757268
602,z,-0.069551096,1.3857347984,1520,-0.05019077,0.9599769613,0.05,-2.78770581,2.6486036177
603,z,-0.12198103,1.3494432332,1520,-0.090393598,0.9279863532,0.05,-2.768948898,2.5249868384
604,z,2.2543614099,0.8055006366,1520,2.7987084148,0.0051955381,0.05,0.6743510392,3.8343717805
605,z,-0.028340936,1.4164351765,1520,-0.020008636,0.9840391095,0.05,-2.806715237,2.750033365
606,z,-0.158500303,1.325931523,1520,-0.11953883,0.9048642752,0.05,-2.759349343,2.4423487361
607,z,-0.280604853,1.2553606355,1520,-0.223525292,0.8231567374,0.05,-2.743027268,2.1818175622
608,z,-0.3300627,1.2302774054,1520,-0.268283152,0.7885177776,0.05,-2.743283709,2.083158309
609,z,-0.149150202,1.331980809,1520,-0.111976239,0.9108570311,0.05,-2.761865073,2.4635646687
610,z,-0.157763493,1.3263341475,1520,-0.118947019,0.9053330476,0.05,-2.759402291,2.4438753045
611,z,-0.190692461,1.3059254179,1520,-0.146020943,0.8839242175,0.05,-2.752299007,2.370914085
612,z,-0.38101733,1.2052505527,1520,-0.316131222,0.7519463137,0.05,-2.745147519,1.9831128594
613,z,-0.221296138,1.2879455161,1520,-0.17182104,0.8636010956,0.05,-2.747634641,2.3050423643
614,z,-0.053355733,1.3975538138,1520,-0.038177945,0.9695508186,0.05,-2.794693752,2.6879822859
615,z,1.5392510254,1.0726673961,1520,1.43497512,0.1514999079,0.05,-0.564813867,3.6433159174
616,z,-0.205812815,1.2972202648,1520,-0.158656799,0.8739603521,0.05,-2.750343978,2.3387183472
617,z,-0.204625574,1.2980198008,1520,-0.157644416,0.8747579403,0.05,-2.750725047,2.3414738991
618,z,1.0472736448,0.94144195,1520,1.1124144668,0.2661358896,0.05,-0.799389134,2.8939364241
619,z,-0.254444211,1.2700940544,1520,-0.200334936,0.841245441,0.05,-2.745766609,2.2368781867
620,z,1.4926255292,1.0567156133,1520,1.412513935,0.1580033989,0.05,-0.580149528,3.565400586
621,z,-0.123562447,1.3483943724,1520,-0.091636727,0.9269987452,0.05,-2.768472947,2.5213480538
622,z,-0.124547489,1.3477873709,1520,-0.092408856,0.9263853808,0.05,-2.76826734,2.5191723622
623,z,-0.089259193,1.371734478,1520,-0.065070314,0.9481265732,0.05,-2.779951915,2.60143353
624,z,-0.203397543,1.2986073878,1520,-0.156627434,0.8755592804,0.05,-2.750649583,2.3438544974
625,z,-0.169107509,1.3191709875,1520,-0.128192259,0.8980137838,0.05,-2.756695583,2.4184805649
626,z,1.4404389991,1.0377693323,1520,1.3880146139,0.1653360037,0.05,-0.595172437,3.4760504348
627,z,1.2609591222,0.9940855911,1520,1.2684613212,0.2048274876,0.05,-0.688965523,3.2108837675
628,z,-0.122226695,1.3493167245,1520,-0.09058414,0.9278349694,0.05,-2.768946413,2.524493023
629,z,-0.137117214,1.3395850818,1520,-0.102357973,0.9184860422,0.05,-2.764748063,2.4905136351
630,z,-0.176574261,1.3147273794,1520,-0.134304848,0.8931793003,0.05,-2.755446082,2.402297561
631,z,3.1218586441,0.7079818943,1520,4.4095176291,0.000011088,0.05,1.7331338134,4.5105834748
632,z,1.340080462,1.0104571266,1520,1.3262120942,0.1849686936,0.05,-0.641957374,3.3221182984
633,z,-0.07338954,1.3829651681,1520,-0.053066803,0.9576856549,0.05,-2.786111552,2.6393324722
634,z,2.1942608441,0.7878097849,1520,2.7852673146,0.0054147353,0.05,0.6489515375,3.7395701507
635,z,-0.20317121,1.2986820435,1520,-0.156444151,0.8757037131,0.05,-2.750569689,2.3442272691
636,z,1.3971203057,1.0264366138,1520,1.3611364666,0.1736723177,0.05,-0.616261709,3.4105023203
637,z,-0.084329813,1.3752503637,1520,-0.061319608,0.9511127368,0.05,-2.781919036,2.6132594105
638,z,-0.118352539,1.3518207189,1520,-0.08755047,0.9302455023,0.05,-2.769983907,2.5332788288
639,z,-0.295173782,1.2476232576,1520,-0.236588874,0.8130076302,0.05,-2.74241913,2.1520715656
640,z,3.2191229047,0.9481856433,1520,3.3950344298,0.0007038691,0.05,1.3592321964,5.079013613
641,z,-0.016403874,1.4257498979,1520,-0.011505436,0.9908217029,0.05,-2.813049242,2.7802414947
642,z,-0.143331011,1.3357706758,1520,-0.107302109,0.914563472,0.05,-2.763479803,2.4768177818
643,z,-0.005381057,1.4345105634,1520,-0.003751145,0.9970075187,0.05,-2.819210698,2.8084485838
644,z,0.9410971645,0.9189346395,1520,1.0241176293,0.3059426741,0.05,-0.861416942,2.7436112711
645,z,-0.247874646,1.2731951505,1520,-0.19468708,0.8456639446,0.05,-2.745279924,2.2495306324
646,z,-0.100338235,1.3640546939,1520,-0.073558806,0.9413711286,0.05,-2.775966862,2.5752903922
647,z,-0.215632901,1.2914363687,1520,-0.166971371,0.8674147845,0.05,-2.748818801,2.3175529997
648,z,-0.114378327,1.3545077753,1520,-0.084442724,0.9327155594,0.05,-2.771280425,2.5425237722
649,z,-0.224743779,1.2859822334,1520,-0.174764295,0.8612881195,0.05,-2.747231252,2.2977436938
650,z,-0.148642893,1.3323724525,1520,-0.111562569,0.9111849821,0.05,-2.762125983,2.4648401963
651,z,-0.098548044,1.365394824,1520,-0.072175493,0.9424717438,0.05,-2.776805371,2.579709283
652,z,2.4454402625,0.8180854531,1520,2.9892235015,0.0028417808,0.05,0.8407444484,4.0501360767
653,z,-0.119058526,1.3514243939,1520,-0.088098548,0.9298099556,0.05,-2.769912493,2.53179544
654,z,-0.089709963,1.3713827574,1520,-0.0654157,0.9478516263,0.05,-2.779712776,2.6002928506
655,z,-0.146464053,1.3334478987,1520,-0.109838602,0.9125518758,0.05,-2.762056658,2.4691285527
656,z,-0.092340758,1.3696464727,1520,-0.067419411,0.9462566837,0.05,-2.778937804,2.5942562881
657,z,1.6148788129,1.0983873334,1520,1.4702270899,0.1417072189,0.05,-0.539636403,3.7693940284
658,z,-0.238262972,1.2784590788,1520,-0.186367304,0.8521815996,0.05,-2.745993582,2.2694676383
659,z,3.1459482817,0.6998333136,1520,4.4952822628,7.4743723E-6,0.05,1.7732071032,4.5186894603
660,z,-0.330303556,1.229633144,1520,-0.268619594,0.7882588848,0.05,-2.74226083,2.0816537177
661,z,-0.134398672,1.3413376659,1520,-0.100197494,0.9202007492,0.05,-2.76546726,2.4966699156
662,z,-0.316696311,1.236773481,1520,-0.256066544,0.797934104,0.05,-2.742659541,2.1092669184
663,z,-0.200480606,1.3003847462,1520,-0.154170223,0.8774959866,0.05,-2.751218981,2.3502577687
664,z,-0.246875099,1.2736459485,1520,-0.19383338,0.8463322486,0.05,-2.745164629,2.2514144312
665,z,-0.140928603,1.3373248518,1520,-0.105380979,0.9160874126,0.05,-2.764125952,2.4822687466
666,z,-0.255113295,1.2691788208,1520,-0.201006581,0.8407203214,0.05,-2.744640439,2.2344138484
667,z,1.4476051121,1.0455752594,1520,1.3845058968,0.1664068096,0.05,-0.603317852,3.4985280759
669,z,1.6322297171,1.1063287536,1520,1.4753568609,0.14032373,0.05,-0.5378628,3.8023222342
670,z,-0.185943242,1.309523554,1520,-0.141993049,0.8871043139,0.05,-2.754607625,2.3827211415
671,z,-0.166517843,1.3210367512,1520,-0.126050879,0.8997083206,0.05,-2.757765661,2.4247299745
672,z,-0.172662064,1.3171071322,1520,-0.131091891,0.895719964,0.05,-2.756201832,2.4108777042
673,z,-0.203210721,1.2985966569,1520,-0.156484864,0.87567163,0.05,-2.750441712,2.3440202704
674,z,-0.303517823,1.2433452202,1520,-0.244113878,0.8071755698,0.05,-2.74237169,2.1353360435
675,z,-0.336439148,1.2270045455,1520,-0.274195519,0.7839716292,0.05,-2.743240358,2.0703620615
676,z,3.0693295788,0.6857366737,1520,4.4759594993,8.1737291E-6,0.05,1.7242393247,4.4144198329
677,z,-0.385098492,1.2035770875,1520,-0.319961634,0.7490413882,0.05,-2.745946136,1.975749152
678,z,-0.252974419,1.27035216,1520,-0.199137237,0.8421820275,0.05,-2.744803098,2.23885426
679,z,1.369901606,1.0174511346,1520,1.3464053058,0.1783725805,0.05,-0.625855158,3.3656583705
680,z,-0.268173225,1.2618645627,1520,-0.212521401,0.8317287792,0.05,-2.743353262,2.207006812
681,z,-0.201324582,1.3001230981,1520,-0.1548504,0.8769598154,0.05,-2.751549728,2.3489005631
682,z,-0.228286957,1.2843558844,1520,-0.177744315,0.8589474645,0.05,-2.747584304,2.2910103904
683,z,-0.231231315,1.282850322,1520,-0.180248086,0.8569818367,0.05,-2.747575462,2.2851128325
684,z,-0.270230695,1.2613257952,1520,-0.214243375,0.8303860093,0.05,-2.744353925,2.2038925353
685,z,-0.241922125,1.2762686469,1520,-0.189554234,0.8496837615,0.05,-2.745356146,2.2615118961
686,z,-0.298075283,1.2460816172,1520,-0.23921008,0.8109749363,0.05,-2.742296663,2.1461460973
687,z,1.3297014003,1.0088245312,1520,1.3180700501,0.1876787963,0.05,-0.649134058,3.3085368585
688,z,1.3388936445,1.011471975,1520,1.3237080983,0.1857990518,0.05,-0.645134843,3.3229221324
689,z,-0.25685061,1.2680389878,1520,-0.202557344,0.8395081412,0.05,-2.744141942,2.2304407217
690,z,2.6394541126,0.6716474156,1520,3.9298209915,0.0000888251,0.05,1.3220003034,3.9569079218
691,z,-0.316884856,1.2364488896,1520,-0.256286256,0.7977644901,0.05,-2.742211392,2.1084416791
692,z,2.3373528419,0.8325379674,1520,2.8075030009,0.005056493,0.05,0.7043080463,3.9703976374
693,z,-0.297979023,1.2461004019,1520,-0.239129225,0.8110376188,0.05,-2.74223725,2.1462792039
694,z,-0.253268628,1.2706231025,1520,-0.19932632,0.8420341514,0.05,-2.745628767,2.2390915119
695,z,-0.342431483,1.2234169423,1520,-0.279897614,0.779594142,0.05,-2.742195516,2.0573325503
696,z,-0.412522104,1.1917101363,1520,-0.346159768,0.7292705557,0.05,-2.750092416,1.9250482071
697,z,1.3768891817,1.0205195323,1520,1.3492041437,0.1774723414,0.05,-0.624886324,3.3786646876
698,z,-0.257530102,1.2676079256,1520,-0.203162269,0.8390353952,0.05,-2.743975894,2.2289156898
699,z,-0.189320265,1.3068320076,1520,-0.144869627,0.8848330139,0.05,-2.75270511,2.3740645799
700,z,1.5452197085,1.0819061058,1520,1.4282382733,0.1534287228,0.05,-0.576967152,3.667406569
701,z,-0.137582863,1.3391469554,1520,-0.102739183,0.9181835271,0.05,-2.764354316,2.4891885891
702,z,-0.211839422,1.2940817462,1520,-0.16369864,0.869990151,0.05,-2.750214299,2.3265354553
703,z,0.8224668192,0.8974142091,1520,0.9164851758,0.3595578603,0.05,-0.937834406,2.5827680439
704,z,-0.407326581,1.1939490401,1520,-0.341159101,0.7330309625,0.05,-2.749288561,1.9346353983
705,z,-0.21517393,1.2915516968,1520,-0.166601097,0.8677060888,0.05,-2.748586049,2.3182381897
706,z,-0.210508358,1.2944077519,1520,-0.162629093,0.870832096,0.05,-2.749522704,2.3285059872
707,z,-0.256667601,1.2682422364,1520,-0.202380581,0.8396462921,0.05,-2.74435761,2.2310224084
708,z,-0.264583641,1.2647927081,1520,-0.209191308,0.8343269284,0.05,-2.745507311,2.2163400284
709,z,1.2763867319,0.9985652976,1520,1.2782205981,0.2013668067,0.05,-0.682324974,3.2350984377
710,z,-0.099656205,1.3645385175,1520,-0.0730329,0.9417895457,0.05,-2.776233865,2.5769214543
711,z,-0.131787719,1.3430658688,1520,-0.098124539,0.9218463396,0.05,-2.766246222,2.5026707833
712,z,1.3070019103,1.0000128971,1520,1.306985054,0.1914154761,0.05,-0.654549299,3.26855312
713,z,-0.144658501,1.3349049162,1520,-0.108366146,0.9137195571,0.05,-2.763109084,2.4737920816
714,z,-0.22841561,1.2841216869,1520,-0.17787692,0.8588433387,0.05,-2.747253573,2.2904223523
715,z,1.6556675798,1.1121990385,1520,1.4886432397,0.1367887737,0.05,-0.525939653,3.8372748128
716,z,-0.250513882,1.2717044134,1520,-0.196990652,0.843861189,0.05,-2.744995041,2.2439672768
717,z,-0.140276465,1.3375013232,1520,-0.104879496,0.9164852661,0.05,-2.763819968,2.4832670372
718,z,-0.118427136,1.351792204,1520,-0.087607501,0.9302001802,0.05,-2.770002572,2.533148299
719,z,-0.132220463,1.3427536934,1520,-0.098469633,0.9215723676,0.05,-2.766066626,2.5016256995
720,z,-0.184928249,1.3098042618,1520,-0.141187698,0.8877403729,0.05,-2.754143247,2.3842867502
721,z,-0.086153318,1.3739958649,1520,-0.062702749,0.9500114524,0.05,-2.781281809,2.6089751739
722,z,2.0650910537,0.7636853292,1520,2.7041125118,0.006925099,0.05,0.5671024921,3.5630796152
723,z,1.8366341215,1.185523139,1520,1.5492182826,0.1215374265,0.05,-0.488800235,4.1620684776
724,z,-0.298368703,1.2458273922,1520,-0.239494415,0.8107545161,0.05,-2.742091414,2.1453540087
725,z,-0.241657428,1.2768548408,1520,-0.189259906,0.8499143851,0.05,-2.746241283,2.2629264281
726,z,-0.143117832,1.3359798659,1520,-0.10712574,0.914703364,0.05,-2.763676957,2.4774412925
727,z,-0.165752865,1.3214386343,1520,-0.125433645,0.9001968408,0.05,-2.757788987,2.4262832572
728,z,-0.15521624,1.3279898641,1520,-0.116880591,0.9069701199,0.05,-2.760102769,2.4496702893
729,z,1.4976012914,1.0592529763,1520,1.4138277869,0.1576172451,0.05,-0.580150869,3.5753534515
730,z,-0.136763863,1.3399063249,1520,-0.102069719,0.9187147986,0.05,-2.765024838,2.4914971128
731,z,-0.102982838,1.3622262679,1520,-0.075598923,0.939748142,0.05,-2.77502496,2.5690592838
732,z,0.9855928187,0.9318835769,1520,1.0576351415,0.290389868,0.05,-0.842320964,2.8135066014
733,z,-0.184200239,1.3100252722,1520,-0.140608157,0.8881981343,0.05,-2.753848755,2.3854482772
734,z,-0.198048155,1.3017315437,1520,-0.152142088,0.8790950603,0.05,-2.751428308,2.355331998
735,z,-0.149460121,1.3315992598,1520,-0.112241067,0.9106470885,0.05,-2.761426573,2.4625063307
736,z,-0.131507821,1.343357613,1520,-0.097894872,0.9220286791,0.05,-2.766538588,2.5035229453
737,z,-0.147000485,1.3331062783,1520,-0.110269142,0.9122104861,0.05,-2.761922993,2.4679220229
738,z,1.8560119059,1.1962404206,1520,1.5515375287,0.1209810944,0.05,-0.490444676,4.2024684876
739,z,-0.07864615,1.379246474,1520,-0.057021099,0.9545358821,0.05,-2.784073847,2.6267815472
740,z,-0.210456456,1.2945938141,1520,-0.162565628,0.8708820602,0.05,-2.749835767,2.3289228554
741,z,1.062493385,0.93886314,1520,1.1316807953,0.257947164,0.05,-0.779110992,2.9040977617
742,z,-0.226620746,1.2859973844,1520,-0.176221779,0.8601431862,0.05,-2.749137938,2.2958964453
743,z,-0.228907737,1.2841556382,1520,-0.178255447,0.8585461203,0.05,-2.747812296,2.2899968222
744,z,-0.222435241,1.2872584402,1520,-0.172797656,0.8628334853,0.05,-2.747426026,2.3025555447
745,z,1.8054912678,1.1697125073,1520,1.5435342073,0.1229093699,0.05,-0.488930125,4.0999126601
746,z,-0.286203469,1.2522881577,1520,-0.228544419,0.8192537712,0.05,-2.742599139,2.1701922013
747,z,-0.127564422,1.3457295029,1520,-0.094792023,0.924492517,0.05,-2.767247712,2.5121188678
748,z,-0.18926832,1.3067579329,1520,-0.144838087,0.8848579119,0.05,-2.752507865,2.3739712262
749,z,1.2873682145,1.0001697458,1520,1.2871497263,0.1982380727,0.05,-0.674490658,3.249227087
750,z,-0.294145228,1.2481512013,1520,-0.23566474,0.81372458,0.05,-2.742426151,2.1541356946
751,z,-0.232724876,1.2818297131,1520,-0.181556781,0.855954776,0.05,-2.747067073,2.2816173205
752,z,-0.177325076,1.3140791385,1520,-0.134942463,0.8926752318,0.05,-2.754925356,2.400275204
753,z,-0.192856139,1.3047605119,1520,-0.147809608,0.8825126309,0.05,-2.752177692,2.3664654134
754,z,-0.307267977,1.2414900889,1520,-0.24749934,0.8045552289,0.05,-2.742482956,2.1279470011
755,z,-0.148224683,1.3323300623,1520,-0.111252224,0.9114310276,0.05,-2.761624623,2.4651752572
756,z,-0.212154167,1.2933936266,1520,-0.16402908,0.8697300587,0.05,-2.74917928,2.3248709454
757,z,1.4921074233,1.05539449,1520,1.4137911818,0.157627994,0.05,-0.578076216,3.5622910625
758,z,-0.239888416,1.277663409,1520,-0.187755566,0.8510933298,0.05,-2.746058299,2.266281467
759,z,-0.171847861,1.3177641361,1520,-0.130408665,0.8962603675,0.05,-2.75667636,2.4129806369
760,z,-0.156985297,1.3269083644,1520,-0.118309072,0.9058384015,0.05,-2.759750436,2.4457798418
761,z,1.1158484007,0.9686783326,1520,1.1519287292,0.2495315078,0.05,-0.784239249,3.0159360502
762,z,-0.194269771,1.3038163065,1520,-0.149000875,0.8815727077,0.05,-2.75173924,2.3631996985
763,z,-0.037101784,1.4097459359,1520,-0.026318064,0.9790071014,0.05,-2.802354966,2.7281513979
764,z,-0.260317399,1.2661306824,1520,-0.205600735,0.8371303344,0.05,-2.74386554,2.2232307419
765,z,-0.356883569,1.2170325381,1520,-0.293240778,0.7693781458,0.05,-2.744124428,2.0303572899
766,z,1.2350196012,0.981543758,1520,1.2582420205,0.208497482,0.05,-0.690303913,3.1603431159
767,z,1.3063339061,1.005189294,1520,1.2995899518,0.1939386063,0.05,-0.66537094,3.2780387524
768,z,-0.332339953,1.2287035266,1520,-0.270480182,0.7868275824,0.05,-2.742473758,2.077793852
769,z,-0.230653477,1.282808379,1520,-0.179803532,0.8573307771,0.05,-2.746915352,2.2856083983
770,z,-0.249337887,1.2723039223,1520,-0.195973527,0.8446570822,0.05,-2.744994998,2.2463192244
771,z,-0.206764554,1.2967870434,1520,-0.159443723,0.8733404767,0.05,-2.750445942,2.3369168336
772,z,-0.13130379,1.3435506892,1520,-0.097728944,0.9221604164,0.05,-2.76671328,2.5041057005
773,z,-0.192836344,1.304723999,1520,-0.147798572,0.8825213386,0.05,-2.752086276,2.3664135873
774,z,-0.233528593,1.2810695868,1520,-0.182291887,0.8553779729,0.05,-2.746379782,2.2793225963
775,z,-0.215304805,1.2915631772,1520,-0.166700947,0.8676275321,0.05,-2.748739444,2.3181298332
776,z,1.1585957378,0.96871666,1520,1.1960109552,0.2318788203,0.05,-0.741567092,3.0587585674
777,z,-0.37531133,1.2079791274,1520,-0.310693556,0.7560761948,0.05,-2.744793689,1.9941710287
778,z,-0.231241125,1.2822841268,1520,-0.180335325,0.8569133638,0.05,-2.746474666,2.2839924157
779,z,-0.292633605,1.249555168,1520,-0.234190224,0.814868843,0.05,-2.743668445,2.1584012353
780,z,-0.240666619,1.2770942702,1520,-0.188448594,0.8505501654,0.05,-2.745720122,2.2643868834
781,z,-0.146776361,1.3333507014,1520,-0.110080837,0.9123597973,0.05,-2.762178311,2.4686255892
782,z,-0.308292647,1.2408317442,1520,-0.248456448,0.8038148263,0.05,-2.742216266,2.125630971
783,z,-0.465964627,1.167724366,1520,-0.399036486,0.689922374,0.05,-2.756486229,1.8245569745
784,z,-0.250812584,1.2713206277,1520,-0.197285074,0.8436308363,0.05,-2.744540937,2.2429157697
785,z,-0.295979037,1.2474339552,1520,-0.237270306,0.812479071,0.05,-2.742853063,2.1508949893
786,z,-0.296171711,1.2468535596,1520,-0.237535281,0.8122735638,0.05,-2.741907276,2.1495638543
787,z,-0.333063852,1.2283413658,1520,-0.27114926,0.7863130539,0.05,-2.742487269,2.0763595657
788,z,-0.197257426,1.302032744,1520,-0.151499589,0.8796017389,0.05,-2.751228391,2.3567135393
789,z,-0.233680596,1.2811545761,1520,-0.18239844,0.8552943726,0.05,-2.746698494,2.2793373017
790,z,-0.257780777,1.2673851589,1520,-0.203395768,0.8388529322,0.05,-2.743789607,2.2282280519
791,z,-0.11924435,1.3513390114,1520,-0.088241625,0.9296962584,0.05,-2.769930836,2.5314421362
792,z,-0.274284076,1.2585521509,1520,-0.217936202,0.8275080725,0.05,-2.742966731,2.194398579
793,z,-0.324505333,1.2328734606,1520,-0.263210575,0.792423954,0.05,-2.742818572,2.0938079059
