ID,Effect,Estimate,StdErrPred,DF,tValue,Probt,Alpha,Lower,Upper
226,z,-0.100998939,1.3291351813,1520,-0.075988462,0.9394382773,0.05,-2.708132037,2.5061341596
227,z,-0.008540285,1.3945324341,1520,-0.006124121,0.9951144928,0.05,-2.743951789,2.7268712193
228,z,-0.003084421,1.3987545008,1520,-0.002205119,0.9982408601,0.05,-2.746777618,2.7406087767
229,z,-0.118645169,1.3175900859,1520,-0.090047102,0.9282616482,0.05,-2.703132264,2.4658419252
230,z,-0.002962469,1.3988481497,1520,-0.002117792,0.9983105258,0.05,-2.746839361,2.740914423
231,z,-0.081791865,1.3415424847,1520,-0.060968524,0.9513922919,0.05,-2.71326221,2.5496784805
232,z,-0.006431736,1.3961587479,1520,-0.004606737,0.996324973,0.05,-2.745033297,2.7321698244
233,z,-0.120781212,1.3161393975,1520,-0.091769316,0.9268934162,0.05,-2.702422743,2.4608603199
234,z,-0.24513863,1.2436015219,1520,-0.197119918,0.8437600512,0.05,-2.684495239,2.1942179794
235,z,-0.107055666,1.3247540355,1520,-0.080811731,0.9356023175,0.05,-2.705595034,2.491483701
236,z,-0.238926171,1.2475561834,1520,-0.19151536,0.848147427,0.05,-2.686039951,2.2081876089
237,z,-0.131053482,1.3094029795,1520,-0.100086439,0.9202888998,0.05,-2.699481355,2.4373743914
238,z,-0.016906271,1.388134043,1520,-0.012179134,0.9902842953,0.05,-2.739767165,2.7059546234
239,z,-0.01916196,1.3864292366,1520,-0.013821088,0.9889745323,0.05,-2.738678832,2.7003549121
240,z,-0.242199402,1.2447725462,1520,-0.19457322,0.8457530715,0.05,-2.683853006,2.1994542014
241,z,1.1710465199,0.9960582327,1520,1.1756807799,0.2399065753,0.05,-0.782747513,3.1248405529
242,z,-0.258923411,1.2361043668,1520,-0.209467273,0.8341115504,0.05,-2.683574156,2.1657273336
243,z,-0.183482937,1.2776052901,1520,-0.143614729,0.8858237458,0.05,-2.689538819,2.3225729441
244,z,0.7155040309,0.8931519095,1520,0.8011000405,0.4231989362,0.05,-1.036436583,2.4674446444
245,z,-0.005124718,1.3971696067,1520,-0.003667928,0.9970739045,0.05,-2.745709105,2.7354596686
246,z,2.3487365033,0.8445965423,1520,2.7808976067,0.0054877762,0.05,0.6920385005,4.005434506
247,z,-0.214102648,1.2611000141,1520,-0.169774519,0.8652100588,0.05,-2.687783003,2.2595777065
248,z,-0.157531157,1.2941149192,1520,-0.121728878,0.9031298323,0.05,-2.695971104,2.3809087895
249,z,1.5095159339,1.0885229298,1520,1.3867562112,0.16571945,0.05,-0.625649998,3.6446818662
250,z,-0.105600005,1.3259725802,1520,-0.07963966,0.9365343349,0.05,-2.706529579,2.4953295693
251,z,-0.147401211,1.2994658543,1520,-0.113432154,0.9097029286,0.05,-2.696337155,2.4015347339
252,z,-0.242079666,1.2454333532,1520,-0.194373842,0.845909144,0.05,-2.68502946,2.2008701271
253,z,0.0396404703,1.4007003214,1520,0.0283004649,0.9774262249,0.05,-2.707869505,2.7871504451
254,z,2.3786048019,0.8839351869,1520,2.6909267073,0.007203475,0.05,0.6447430286,4.1124665752
255,z,-0.16783395,1.2875726377,1520,-0.130349112,0.8963074733,0.05,-2.693441042,2.3577731416
256,z,-0.153211468,1.2957372828,1520,-0.118242695,0.9058909848,0.05,-2.694833723,2.3884107868
257,z,-0.134466256,1.3072671014,1520,-0.102860582,0.9180871905,0.05,-2.698704548,2.4297720373
258,z,-0.004615956,1.3975663527,1520,-0.003302853,0.9973651428,0.05,-2.74597857,2.7367466581
259,z,-0.115972061,1.3190504959,1520,-0.087920866,0.9299511539,0.05,-2.703323788,2.4713796652
260,z,-0.13403773,1.3078096818,1520,-0.102490241,0.9183810772,0.05,-2.699340308,2.4312648484
261,z,1.6490149883,1.1524698481,1520,1.4308530423,0.1526778851,0.05,-0.611584481,3.9096144578
262,z,-0.284097109,1.2238386281,1520,-0.232136086,0.8164635669,0.05,-2.684688289,2.1164940721
